selector,protocol,class,package
"nbUInt32AtOffset:put:","as yet unclassified","NBExternalAddress","Kernel"
"testMemoryAccess","tests","NBExternalAddressTests","Kernel"
"testStringAccess","tests","NBExternalAddressTests","Kernel"
"testAddressAndStruct","tests","NBExternalAddressTests","Kernel"
"testStructCopy","tests","NBExternalAddressTests","Kernel"
"coerceReturnValue:","emitting code","NBExternalAddressType","Kernel"
"createInstanceWithValue:generator:","emitting code","NBExternalAddressType","Kernel"
"pushAsPointer:","emitting code","NBExternalAddressType","Kernel"
"valueSize","accessing","NBExternalAddressType","Kernel"
"pushAsValue:","emitting code","NBExternalAddressType","Kernel"
"size","accessing","NBExternalArray","Kernel"
"emitCopy:","private (code generation)","NBExternalArray","Kernel"
"address","accessing","NBExternalArray","Kernel"
"emitWrite","private (code generation)","NBExternalArray","Kernel"
"initializeWithSize:","initialize-release","NBExternalArray","Kernel"
"emitRead","private (code generation)","NBExternalArray","Kernel"
"initializeWithAddress:Size:","initialize-release","NBExternalArray","Kernel"
"at:put:","accessing","NBExternalArray","Kernel"
"at:","accessing","NBExternalArray","Kernel"
"postCopy","copying","NBExternalArray","Kernel"
"isExternal","testing","NBExternalArray","Kernel"
"free","initialize-release","NBExternalArray","Kernel"
"emitCopyUsingLoop:","private (code generation)","NBExternalArray","Kernel"
"testAccessors","tests - class protocols","NBExternalArrayTest","Kernel"
"apiClass","misc","NBExternalArrayTest","Kernel"
"testExternalArray","tests - instances","NBExternalArrayTest","Kernel"
"testExternalCopy","tests - instances","NBExternalArrayTest","Kernel"
"testAnonymousClassCreation","tests - class protocols","NBExternalArrayTest","Kernel"
"testBasicProtocol","tests - instances","NBExternalArrayTest","Kernel"
"cbClass","accessing","NBExternalEnumFromPairsTest","Kernel"
"primEnumToInt1:","native","NBExternalEnumFromPairsTest","Kernel"
"enumToInt:","accessing","NBExternalEnumFromPairsTest","Kernel"
"primExecuteCallbackEnumReturn1:","native","NBExternalEnumFromPairsTest","Kernel"
"executeCb:","accessing","NBExternalEnumFromPairsTest","Kernel"
"enumClass","accessing","NBExternalEnumFromPairsTest","Kernel"
"cbClass","accessing","NBExternalEnumTests","Kernel"
"testNotEnumMember","tests","NBExternalEnumTests","Kernel"
"enumClass","accessing","NBExternalEnumTests","Kernel"
"enumToInt:","accessing","NBExternalEnumTests","Kernel"
"testEnumIncludes","tests","NBExternalEnumTests","Kernel"
"testIntToEnum","tests","NBExternalEnumTests","Kernel"
"testCallbackWrongReturn","tests","NBExternalEnumTests","Kernel"
"testCallbackEnumFromInt","as yet unclassified","NBExternalEnumTests","Kernel"
"primEnumToInt:","native","NBExternalEnumTests","Kernel"
"testFromIntegerFailure","tests","NBExternalEnumTests","Kernel"
"testNewError","tests","NBExternalEnumTests","Kernel"
"initialize","initialize-release","NBExternalEnumTests","Kernel"
"testCallbackAAA","as yet unclassified","NBExternalEnumTests","Kernel"
"primExecuteCallbackEnumReturn:","as yet unclassified","NBExternalEnumTests","Kernel"
"executeCb:","accessing","NBExternalEnumTests","Kernel"
"testEnumIdents","tests","NBExternalEnumTests","Kernel"
"callbackAAA","accessing","NBExternalEnumTests","Kernel"
"primIntToEnum:","native","NBExternalEnumTests","Kernel"
"callbackWrongReturn","accessing","NBExternalEnumTests","Kernel"
"testFromIntegerOk","tests","NBExternalEnumTests","Kernel"
"testIntToEnumNotIncluded","tests","NBExternalEnumTests","Kernel"
"testEnumToInt","tests","NBExternalEnumTests","Kernel"
"callback","accessing","NBExternalEnumTests","Kernel"
"value","accessing","NBExternalEnumeration","Kernel"
"=","comparing","NBExternalEnumeration","Kernel"
"value:","accessing","NBExternalEnumeration","Kernel"
"item","accessing","NBExternalEnumeration","Kernel"
"printOn:","printing","NBExternalEnumeration","Kernel"
"coerceReturnValue:","emitting code","NBExternalEnumerationType","Kernel"
"pushAsValue:","emitting code","NBExternalEnumerationType","Kernel"
"objectClass:","accessing","NBExternalEnumerationType","Kernel"
"coerceOopToOperand:ifFailedJumpTo:","emitting code","NBExternalEnumerationType","Kernel"
"printOn:","printing","NBExternalEnumerationType","Kernel"
"representationType:","accessing","NBExternalEnumerationType","Kernel"
"valueIvarIndex","accessing","NBExternalEnumerationType","Kernel"
"representationType","accessing","NBExternalEnumerationType","Kernel"
"pushAsPointer:","emitting code","NBExternalEnumerationType","Kernel"
"valueSize","accessing","NBExternalEnumerationType","Kernel"
"objectClass","accessing","NBExternalEnumerationType","Kernel"
"asUnsignedLong","accessing","NBExternalHandle","Kernel"
"value","accessing","NBExternalHandle","Kernel"
"value:","accessing","NBExternalHandle","Kernel"
"asUImm32","accessing","NBExternalHandle","Kernel"
"printOn:","printing","NBExternalHandle","Kernel"
"=","comparing","NBExternalHandle","Kernel"
"isNull","testing","NBExternalHandle","Kernel"
"asUImm","accessing","NBExternalHandle","Kernel"
"allocate:","memory operations","NBExternalHeapManager","Kernel"
"free:","memory operations","NBExternalHeapManager","Kernel"
"addFreeBlock:","callbacks","NBExternalHeapManager","Kernel"
"alignToPageSize:","memory pages","NBExternalHeapManager","Kernel"
"allocatePage:","memory pages","NBExternalHeapManager","Kernel"
"isValidAddress:","testing","NBExternalHeapManager","Kernel"
"minimumPageSize","memory pages","NBExternalHeapManager","Kernel"
"numBlocks","accessing","NBExternalHeapManager","Kernel"
"pageAlignment","memory pages","NBExternalHeapManager","Kernel"
"primAllocatePage:","abstract","NBExternalHeapManager","Kernel"
"removeFreeBlock:","callbacks","NBExternalHeapManager","Kernel"
"numPages","accessing","NBExternalHeapManager","Kernel"
"initialize","initialization","NBExternalHeapManager","Kernel"
"numAllocatedBlocks","accessing","NBExternalHeapManager","Kernel"
"isValidAddress:size:","testing","NBExternalHeapManager","Kernel"
"freePage:","memory pages","NBExternalHeapManager","Kernel"
"checkForFreePage:","callbacks","NBExternalHeapManager","Kernel"
"numFreeBlocks","accessing","NBExternalHeapManager","Kernel"
"totalAllocatedMemory","accessing","NBExternalHeapManager","Kernel"
"primFreePage:","abstract","NBExternalHeapManager","Kernel"
"testAllocate","tests","NBExternalHeapManagerTests","Kernel"
"testAllocate2","tests","NBExternalHeapManagerTests","Kernel"
"newHeap","accessing","NBExternalHeapManagerTests","Kernel"
"call:","utils","NBExternalLibraryWrapper","Kernel"
"libraryNameOrHandle","utils","NBExternalLibraryWrapper","Kernel"
"handle","accessing","NBExternalObject","Kernel"
"initialize","initialization","NBExternalObject","Kernel"
"handle:","accessing","NBExternalObject","Kernel"
"registerAsExternalResource","external resource management","NBExternalObject","Kernel"
"printOn:","printing","NBExternalObject","Kernel"
"isNull","testing","NBExternalObject","Kernel"
"valueSize","accessing","NBExternalObjectType","Kernel"
"pushAsPointer:","emitting code","NBExternalObjectType","Kernel"
"handleIvarIndex","accessing","NBExternalObjectType","Kernel"
"objectClass:","accessing","NBExternalObjectType","Kernel"
"printOn:","printing","NBExternalObjectType","Kernel"
"coerceReturnPointer:","emitting code","NBExternalObjectType","Kernel"
"objectClass","accessing","NBExternalObjectType","Kernel"
"coerceReturnValue:","emitting code","NBExternalObjectType","Kernel"
"pushAsValue:","emitting code","NBExternalObjectType","Kernel"
"finalize","finalizing","NBExternalResourceExecutor","Kernel"
"initialize","initialization","NBExternalResourceExecutor","Kernel"
"resourceClass:data:","initialize-release","NBExternalResourceExecutor","Kernel"
"addResource:data:","external resource management","NBExternalResourceManager","Kernel"
"initialize","initialization","NBExternalResourceManager","Kernel"
"addResource:","external resource management","NBExternalResourceManager","Kernel"
"coerceReturnValue:","emitting code","NBExternalString","Kernel"
"prepareArgumentUsing:","emitting code","NBExternalString","Kernel"
"strLen:","emitting code","NBExternalString","Kernel"
"pushAsPointer:","emitting code","NBExternalString","Kernel"
"valueSize","accessing","NBExternalString","Kernel"
"pushAsValue:","emitting code","NBExternalString","Kernel"
"doesNotUnderstand:","dnu","NBExternalStructure","Kernel"
"postCopy","copying","NBExternalStructure","Kernel"
"initializeInternal","initialize-release","NBExternalStructure","Kernel"
"printOn:","printing","NBExternalStructure","Kernel"
"fieldAt:put:","private","NBExternalStructure","Kernel"
"isExternal","testing","NBExternalStructure","Kernel"
"fieldAt:","private","NBExternalStructure","Kernel"
"address","acccessing","NBExternalStructure","Kernel"
"emitWrite:generator:","private","NBExternalStructure","Kernel"
"initializeWithAddress:","initialize-release","NBExternalStructure","Kernel"
"emitRead:generator:","private","NBExternalStructure","Kernel"
"free","initialize-release","NBExternalStructure","Kernel"
"sizeAlignedTo:with:","parsing spec","NBExternalStructureFields","Kernel"
"namesInDeclarationOrder","accessing","NBExternalStructureFields","Kernel"
"typeOf:","accessing","NBExternalStructureFields","Kernel"
"fieldNames","accessing","NBExternalStructureFields","Kernel"
"parseFields:byteAlignment:structure:","parsing spec","NBExternalStructureFields","Kernel"
"updateFieldOffsetsFor:","computing","NBExternalStructureFields","Kernel"
"offsetOf:","accessing","NBExternalStructureFields","Kernel"
"fieldNamesDo:","accessing","NBExternalStructureFields","Kernel"
"addField:type:","parsing spec","NBExternalStructureFields","Kernel"
"totalSize","accessing","NBExternalStructureFields","Kernel"
"pushAsValue:","emitting code","NBExternalStructureType","Kernel"
"fetchAddressFromData:gen:","emitting code","NBExternalStructureType","Kernel"
"objectClass:","accessing","NBExternalStructureType","Kernel"
"dataIvarIndex","accessing","NBExternalStructureType","Kernel"
"objectClass","accessing","NBExternalStructureType","Kernel"
"pushAsPointer:","emitting code","NBExternalStructureType","Kernel"
"fetchStructAddressFrom:gen:","emitting code","NBExternalStructureType","Kernel"
"returnViaRegisters","testing","NBExternalStructureType","Kernel"
"coerceReturnPointer:","emitting code","NBExternalStructureType","Kernel"
"readOop:generator:","emitting code","NBExternalStructureType","Kernel"
"prepareReturnValue:for:","emitting code","NBExternalStructureType","Kernel"
"coerceReturnValue:","emitting code","NBExternalStructureType","Kernel"
"valueSize","accessing","NBExternalStructureType","Kernel"
"emitPush:","emitting code","NBExternalType","Kernel"
"coerceOopToOperand:ifFailedJumpTo:","emitting code","NBExternalType","Kernel"
"loadMem:generator:","emitting code","NBExternalType","Kernel"
"pointerArity","accessing","NBExternalType","Kernel"
"coercionMayFail","testing","NBExternalType","Kernel"
"baseTypeSize","accessing","NBExternalType","Kernel"
"loader:","accessing","NBExternalType","Kernel"
"pushAsPointer:","emitting code","NBExternalType","Kernel"
"isCallback","testing","NBExternalType","Kernel"
"stackSize","accessing","NBExternalType","Kernel"
"initialize","initialization","NBExternalType","Kernel"
"stackArgumentAlignment","accessing","NBExternalType","Kernel"
"printOn:","printing","NBExternalType","Kernel"
"coerceReturn:","emitting code","NBExternalType","Kernel"
"pointerArity:","accessing","NBExternalType","Kernel"
"prepareReturnValue:for:","emitting code","NBExternalType","Kernel"
"valueSize","accessing","NBExternalType","Kernel"
"error:","error handling","NBExternalType","Kernel"
"loader","accessing","NBExternalType","Kernel"
"typeName","accessing","NBExternalType","Kernel"
"pointerSize","accessing","NBExternalType","Kernel"
"verifyClassOf:is:generator:","emitting code","NBExternalType","Kernel"
"coerceReturnPointer:","emitting code","NBExternalType","Kernel"
"readOop:generator:","emitting code","NBExternalType","Kernel"
"prepareArgumentUsing:","emitting code","NBExternalType","Kernel"
"typeSize","accessing","NBExternalType","Kernel"
"coerceReturnValue:","emitting code","NBExternalType","Kernel"
"value","accessing","NBExternalTypeValue","Kernel"
"value:","accessing","NBExternalTypeValue","Kernel"
"printOn:","printing","NBExternalTypeValue","Kernel"
"emitCopy:","accessing","NBExternalTypeValue","Kernel"
"emitWrite","accessing","NBExternalTypeValue","Kernel"
"emitCopyUsingLoop:","accessing","NBExternalTypeValue","Kernel"
"emitRead","accessing","NBExternalTypeValue","Kernel"
"sizeAlignedTo:with:","parsing spec","NBExternalUnionFields","Kernel"
"initialize","initialization","NBExternalUnionFields","Kernel"
"offsetOf:","accessing","NBExternalUnionFields","Kernel"
"addField:type:","parsing spec","NBExternalUnionFields","Kernel"
"updateFieldOffsetsFor:","accessing","NBExternalUnionFields","Kernel"
"at:ifAbsentPut:","accessing","NBExtraRootsRegistry","Kernel"
"at:put:","accessing","NBExtraRootsRegistry","Kernel"
"emitFetchCallback:generator:","callbacks support","NBExtraRootsRegistry","Kernel"
"emitFetchClass:generator:","code generation","NBExtraRootsRegistry","Kernel"
"primAddGCRoot:","primitives","NBExtraRootsRegistry","Kernel"
"at:","accessing","NBExtraRootsRegistry","Kernel"
"registerCallback:","callbacks support","NBExtraRootsRegistry","Kernel"
"at:ifAbsent:","accessing","NBExtraRootsRegistry","Kernel"
"emitOopAt:generator:","code generation","NBExtraRootsRegistry","Kernel"
"initialize:","initialize-release","NBExtraRootsRegistry","Kernel"
"releaseCallbackIndex:","callbacks support","NBExtraRootsRegistry","Kernel"
"primAtMem:put:","primitives","NBExtraRootsRegistry","Kernel"
"primLeave:stackPtr:contextOop:returnValue:primitiveMethod:","code emitting","NBFFICallback","Kernel"
"initialize","initialization","NBFFICallback","Kernel"
"pvtEnter:stackPointer:primitiveMethod:","code emitting","NBFFICallback","Kernel"
"block:","accessing","NBFFICallback","Kernel"
"installTrunk","trunk management","NBFFICallback","Kernel"
"testcallbackAddress","tests - native callbacks","NBFFICallbackTests","Kernel"
"testMemCopy","tests","NBFFICallbackTests","Kernel"
"checkCallbackAddress:","private","NBFFICallbackTests","Kernel"
"testCBGeneratedCode","tests","NBFFICallbackTests","Kernel"
"checkCallback:with:compare:","private","NBFFICallbackTests","Kernel"
"createNativeCallback","tests - native callbacks","NBFFICallbackTests","Kernel"
"testNativeCallback","tests - native callbacks","NBFFICallbackTests","Kernel"
"testQSortCallbackST","tests - language-side callback","NBFFICallbackTests","Kernel"
"readByte:at:","private","NBFFICallbackTests","Kernel"
"primStQSort:len:compare:","qsort callouts","NBFFICallbackTests","Kernel"
"readByte:","private","NBFFICallbackTests","Kernel"
"testInstallCallback","tests - native callbacks","NBFFICallbackTests","Kernel"
"testReadByte","tests","NBFFICallbackTests","Kernel"
"dummyMethod:","private","NBFFICallbackTests","Kernel"
"checkEmitFetchClass","private","NBFFICallbackTests","Kernel"
"testEmitFetchClass","tests","NBFFICallbackTests","Kernel"
"benchQSort","private","NBFFICallbackTests","Kernel"
"testCallbackCounter","tests - language-side callback","NBFFICallbackTests","Kernel"
"checkSTCallbackAddress:","tests - language-side callback","NBFFICallbackTests","Kernel"
"primNativeQSort:compare:","qsort callouts","NBFFICallbackTests","Kernel"
"testCreateContext","tests","NBFFICallbackTests","Kernel"
"testSTCallbackInstalled","tests - language-side callback","NBFFICallbackTests","Kernel"
"callbackClass:","accessing","NBFFICallbackType","Kernel"
"trunkIvarIndex","accessing","NBFFICallbackType","Kernel"
"coerceReturnValue:","emitting code","NBFFICallbackType","Kernel"
"isCallback","testing","NBFFICallbackType","Kernel"
"valueSize","accessing","NBFFICallbackType","Kernel"
"pushAsValue:","emitting code","NBFFICallbackType","Kernel"
"errorCodeForMessage:","failure code","NBFFICallout","Kernel"
"newCallInfo","code generation","NBFFICallout","Kernel"
"coercionMayFail:","code generation","NBFFICallout","Kernel"
